sw_id,port_id,q_id,max_qlen_bytes
8,0,3,128768
8,1,3,290840
8,2,3,307132
8,3,3,315548
9,0,3,302924
9,1,3,120532
9,2,3,793408
9,3,3,149688
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
