sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,0,host,100.000,408158208,737280,98304,1032,44952848,32652656.6,0.7236,0.7264
8,1,1,host,100.000,408158208,737280,98304,1364,44948236,32652656.6,0.7236,0.7265
8,2,2,host,100.000,408158208,737280,98304,1032,44935488,32652656.6,0.7236,0.7267
8,3,3,host,100.000,408158208,737280,98304,1364,42239244,32652656.6,0.7236,0.7731
8,4,10,switch,100.000,544210944,1167360,131072,1696,45120312,43536875.5,0.9649,0.9649
8,5,11,switch,100.000,544210944,798720,131072,3024,44926016,43536875.5,0.9649,0.9691
9,0,4,host,100.000,408158208,737280,98304,2360,45122376,32652656.6,0.7236,0.7237
9,1,5,host,100.000,408158208,737280,98304,2692,44928080,32652656.6,0.7236,0.7268
9,2,6,host,100.000,408158208,737280,98304,2360,42239796,32652656.6,0.7236,0.7731
9,3,7,host,100.000,408158208,737280,98304,2692,42243124,32652656.6,0.7236,0.7730
9,4,10,switch,100.000,544210944,1044480,131072,1032,44950784,43536875.5,0.9649,0.9686
9,5,11,switch,100.000,544210944,921600,131072,1696,44933424,43536875.5,0.9649,0.9689
10,0,8,switch,100.000,544210944,1044480,131072,2064,44951816,43536875.5,0.9649,0.9686
10,1,9,switch,100.000,544210944,1167360,131072,2728,45121344,43536875.5,0.9649,0.9649
11,0,8,switch,100.000,544210944,921600,131072,2728,44934456,43536875.5,0.9649,0.9689
11,1,9,switch,100.000,544210944,798720,131072,4056,44927048,43536875.5,0.9649,0.9691
