sw_id,port_id,q_id,max_qlen_bytes
8,0,3,45808
8,1,3,49836
8,2,3,261564
8,3,3,103760
9,0,3,145480
9,1,3,24888
9,2,3,556312
9,3,3,20800
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
