sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,797496,2040,201,1898,91432,63799.7,0.6903,0.7101
8,1,13,host,100.000,797552,2040,202,2064,92428,63804.2,0.6903,0.7036
8,2,10,switch,50.000,531944,1680,139,3226,88064,85111.0,0.9208,0.9960
8,3,11,switch,50.000,531944,1260,139,4554,89392,85111.0,0.9208,0.9960
9,0,14,host,100.000,797608,2280,203,4554,90128,63808.6,0.6904,0.7429
9,1,15,host,100.000,797832,1860,207,4554,91682,63826.6,0.6906,0.7300
9,2,10,switch,50.000,531720,1500,135,1898,86485,85075.2,0.9204,0.9983
9,3,11,switch,50.000,531776,1380,136,3558,90032,85084.2,0.9205,0.9769
10,0,8,switch,50.000,531720,1500,135,3262,87849,85075.2,0.9204,0.9983
10,1,9,switch,50.000,531944,1680,139,4590,89428,85111.0,0.9208,0.9960
11,0,8,switch,50.000,531776,1380,136,4922,91396,85084.2,0.9205,0.9769
11,1,9,switch,50.000,531944,1260,139,5918,90756,85111.0,0.9208,0.9960
