sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,51019776,92160,12288,1032,5469672,4081582.1,0.7441,0.7463
4,1,1,host,100.000,51019776,92160,12288,1032,5474015,4081582.1,0.7441,0.7457
4,2,6,switch,50.000,34013184,61440,8192,1364,5477456,5442109.4,0.9921,0.9937
4,3,7,switch,50.000,34013184,61440,8192,2028,5482669,5442109.4,0.9921,0.9928
5,0,2,host,100.000,51019776,92160,12288,1696,5477519,4081582.1,0.7441,0.7453
5,1,3,host,100.000,51019776,92160,12288,1696,5485397,4081582.1,0.7441,0.7443
5,2,6,switch,50.000,34013184,92160,8192,1032,5471287,5442109.4,0.9921,0.9947
5,3,7,switch,50.000,34013184,30720,8192,2028,5457825,5442109.4,0.9921,0.9974
6,0,4,switch,50.000,34013184,92160,8192,2396,5472651,5442109.4,0.9921,0.9947
6,1,5,switch,50.000,34013184,61440,8192,2728,5478820,5442109.4,0.9921,0.9937
7,0,4,switch,50.000,34013184,30720,8192,3392,5459189,5442109.4,0.9921,0.9974
7,1,5,switch,50.000,34013184,61440,8192,3392,5484033,5442109.4,0.9921,0.9928
