sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,3188736,5760,768,1032,414398,255098.9,0.6097,0.6166
4,1,1,host,100.000,3188736,5760,768,1032,418404,255098.9,0.6097,0.6107
4,2,6,switch,50.000,2125824,3840,512,1364,413780,340131.8,0.8129,0.8234
4,3,7,switch,50.000,2125824,3840,512,1696,412443,340131.8,0.8129,0.8267
5,0,2,host,100.000,3188736,5760,768,1364,416508,255098.9,0.6097,0.6140
5,1,3,host,100.000,3188736,5760,768,1364,411284,255098.9,0.6097,0.6218
5,2,6,switch,50.000,2125824,5760,512,1032,415676,340131.8,0.8129,0.8190
5,3,7,switch,50.000,2125824,1920,512,1696,415344,340131.8,0.8129,0.8210
6,0,4,switch,50.000,2125824,5760,512,2396,417040,340131.8,0.8129,0.8190
6,1,5,switch,50.000,2125824,3840,512,2728,415144,340131.8,0.8129,0.8234
7,0,4,switch,50.000,2125824,1920,512,3060,416708,340131.8,0.8129,0.8210
7,1,5,switch,50.000,2125824,3840,512,3060,413807,340131.8,0.8129,0.8267
