sw_id,port_id,q_id,max_qlen_bytes
8,0,3,74784
8,1,3,186840
8,2,3,49836
8,3,3,145360
9,0,3,4448
9,2,3,137064
9,3,3,58072
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
