sw_id,port_id,q_id,max_qlen_bytes
8,0,3,145380
8,1,3,324156
8,2,3,511116
8,3,3,498840
9,0,3,457140
9,1,3,211872
9,2,3,261576
9,3,3,307488
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
