sw_id,port_id,q_id,max_qlen_bytes
8,0,3,128768
8,1,3,290780
8,2,3,307132
8,3,3,344524
9,0,3,290720
9,1,3,128648
9,2,3,793468
9,3,3,157924
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
