sw_id,port_id,q_id,max_qlen_bytes
4,0,3,2100
4,2,3,2100
4,3,3,2100
5,0,3,2100
5,2,3,2100
5,3,3,60
6,0,3,2100
6,1,3,2100
7,0,3,60
7,1,3,2100
