sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,0,host,100.000,407764992,737280,98304,1031,47257308,32621199.4,0.6900,0.6903
8,1,1,host,100.000,407764992,737280,98304,1362,47257974,32621199.4,0.6900,0.6903
8,2,2,host,100.000,407764992,737280,98304,1031,45944894,32621199.4,0.6900,0.7100
8,3,3,host,100.000,407764992,737280,98304,1362,43867180,32621199.4,0.6900,0.7437
8,4,10,switch,100.000,577667072,1167360,139264,1693,47273920,46213365.8,0.9775,0.9776
8,5,11,switch,100.000,509706240,798720,122880,1693,41183988,40776499.2,0.8625,0.9901
9,0,4,host,100.000,407764992,737280,98304,2355,47275982,32621199.4,0.6900,0.6900
9,1,5,host,100.000,407764992,737280,98304,2686,45321150,32621199.4,0.6900,0.7198
9,2,6,host,100.000,407764992,737280,98304,2355,41751340,32621199.4,0.6900,0.7814
9,3,7,host,100.000,407764992,737280,98304,2686,43839300,32621199.4,0.6900,0.7441
9,4,10,switch,100.000,577667072,1044480,139264,1031,47255912,46213365.8,0.9775,0.9780
9,5,11,switch,100.000,509706240,921600,122880,1031,42726155,40776499.2,0.8625,0.9544
10,0,8,switch,100.000,577667072,1044480,139264,2062,47256943,46213365.8,0.9775,0.9780
10,1,9,switch,100.000,577667072,1167360,139264,2724,47274951,46213365.8,0.9775,0.9776
11,0,8,switch,100.000,509706240,921600,122880,2062,42727186,40776499.2,0.8625,0.9544
11,1,9,switch,100.000,509706240,798720,122880,2724,41185019,40776499.2,0.8625,0.9901
