sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,199104,360,48,1031,28619,15928.3,0.5319,0.5705
4,1,1,host,100.000,199104,360,48,1031,29945,15928.3,0.5319,0.5446
4,2,6,switch,50.000,165920,240,40,1362,27219,26547.2,0.8865,1.0010
4,3,7,switch,50.000,99552,240,24,1362,16611,15928.3,0.5319,1.0010
5,0,2,host,100.000,199104,360,48,1693,29282,15928.3,0.5319,0.5705
5,1,3,host,100.000,199104,360,48,1693,29945,15928.3,0.5319,0.5572
5,2,6,switch,50.000,99552,360,24,1031,16280,15928.3,0.5319,1.0010
5,3,7,switch,50.000,165920,120,40,1362,27219,26547.2,0.8865,1.0010
6,0,4,switch,50.000,99552,360,24,2394,17643,15928.3,0.5319,1.0010
6,1,5,switch,50.000,165920,240,40,2725,28582,26547.2,0.8865,1.0010
7,0,4,switch,50.000,165920,120,40,2725,28582,26547.2,0.8865,1.0010
7,1,5,switch,50.000,99552,240,24,2725,17974,15928.3,0.5319,1.0010
