sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,13048479744,23592960,3145728,1031,1898251287,1043878379.5,0.5499,0.5499
4,1,1,host,100.000,13048479744,23592960,3145728,1031,1753037247,1043878379.5,0.5499,0.5955
4,2,6,switch,50.000,10873733120,15728640,2621440,1362,1746190263,1739797299.2,0.9165,0.9963
4,3,7,switch,50.000,6524239872,15728640,1572864,1362,1487330584,1043878379.5,0.5499,0.7018
5,0,2,host,100.000,13048479744,23592960,3145728,1693,1735238175,1043878379.5,0.5499,0.6016
5,1,3,host,100.000,13048479744,23592960,3145728,1693,1746192989,1043878379.5,0.5499,0.5978
5,2,6,switch,50.000,6524239872,23592960,1572864,1031,1753034521,1043878379.5,0.5499,0.5955
5,3,7,switch,50.000,10873733120,7864320,2621440,1362,1898248561,1739797299.2,0.9165,0.9165
6,0,4,switch,50.000,6524239872,23592960,1572864,2394,1753035884,1043878379.5,0.5499,0.5955
6,1,5,switch,50.000,10873733120,15728640,2621440,2725,1746191626,1739797299.2,0.9165,0.9963
7,0,4,switch,50.000,10873733120,7864320,2621440,2725,1898249924,1739797299.2,0.9165,0.9165
7,1,5,switch,50.000,6524239872,15728640,1572864,2725,1487331947,1043878379.5,0.5499,0.7018
