pair_bytes,config,input_bytes,sim_time_ns,algbw_gbps,pause,resume,max_qlen_bytes,nic_mean_gbps,nic_peak_gbps,paced_pct,unshapeable_pct,nic_interval_ns,qlen_rows,wall_s
65536,baseline,16777216,336000,12782.6,0,0,128588,404.53,464.58,,,500,1,103.5
65536,noRate,16777216,359000,11963.7,5962,5962,830400,370.23,465.02,,,500,1,107.2
65536,all,16777216,335000,12820.8,0,0,66432,400.0,465.02,,,500,1,94.9
262144,baseline,67108864,1334000,12878.5,0,0,128588,404.53,414.8,,,2000,0,296.0
262144,all,67108864,1328000,12936.6,0,0,62280,400.0,415.2,,,2000,0,304.1
1048576,baseline,268435456,5330000,12893.0,0,0,128588,404.37,404.84,,,10000,0,1123.6
1048576,all,268435456,5300000,12965.9,0,0,58128,400.16,401.91,,,10000,0,1152.0
4194304,baseline,1073741824,21050000,13058.3,0,0,128588,404.18,404.84,,,50000,0,4443.7
4194304,all,1073741824,27600000,9959.34,1653162,1653162,3902880,305.63,400.58,,,50000,0,5516.1
